state,fuel_type,year,registrations
Tripura,DIESEL,2022,2964
Tripura,DIESEL/HYBRID,2022,0
Tripura,ELECTRIC(BOV),2022,4178
Tripura,ETHANOL(E100),2022,0
Tripura,PETROL,2022,39377
Tripura,PETROL(E20),2022,0
Tripura,PETROL(E20)/CNG,2022,0
Tripura,PETROL(E20)/HYBRID,2022,0
Tripura,PETROL/CNG,2022,2964
Tripura,PETROL/HYBRID,2022,166
Tripura,PURE EV,2022,0
Tripura,STRONG HYBRID EV,2022,0
Tripura,CNG ONLY,2023,2989
Tripura,DIESEL,2023,2703
Tripura,DIESEL/HYBRID,2023,0
Tripura,ELECTRIC(BOV),2023,6312
Tripura,ETHANOL(E100),2023,0
Tripura,PETROL,2023,40445
Tripura,PETROL(E20),2023,1162
Tripura,PETROL(E20)/CNG,2023,0
Tripura,PETROL(E20)/HYBRID,2023,0
Tripura,PETROL/CNG,2023,2920
Tripura,PETROL/HYBRID,2023,164
Tripura,PURE EV,2023,0
Tripura,STRONG HYBRID EV,2023,0
Tripura,CNG ONLY,2024,4221
Tripura,DIESEL,2024,3074
Tripura,DIESEL/HYBRID,2024,0
Tripura,ELECTRIC(BOV),2024,9249
Tripura,ETHANOL(E100),2024,1
Tripura,PETROL,2024,40657
Tripura,PETROL(E20),2024,2879
Tripura,PETROL(E20)/CNG,2024,0
Tripura,PETROL(E20)/HYBRID,2024,0
Tripura,PETROL/CNG,2024,2985
Tripura,PETROL/HYBRID,2024,233
Tripura,PURE EV,2024,366
Tripura,STRONG HYBRID EV,2024,9
Tripura,CNG ONLY,2025,2451
Tripura,DIESEL,2025,3383
Tripura,DIESEL/HYBRID,2025,1
Tripura,ELECTRIC(BOV),2025,5264
Tripura,ETHANOL(E100),2025,0
Tripura,PETROL,2025,23557
Tripura,PETROL(E20),2025,12771
Tripura,PETROL(E20)/CNG,2025,444
Tripura,PETROL(E20)/HYBRID,2025,41
Tripura,PETROL/CNG,2025,2839
Tripura,PETROL/HYBRID,2025,228
Tripura,PURE EV,2025,4965
Tripura,STRONG HYBRID EV,2025,24
Tripura,CNG ONLY,2026,1108
Tripura,DIESEL,2026,1874
Tripura,DIESEL/HYBRID,2026,1
Tripura,ELECTRIC(BOV),2026,1199
Tripura,ETHANOL(E100),2026,0
Tripura,PETROL,2026,4033
Tripura,PETROL(E20),2026,13013
Tripura,PETROL(E20)/CNG,2026,1659
Tripura,PETROL(E20)/HYBRID,2026,144
Tripura,PETROL/CNG,2026,151
Tripura,PETROL/HYBRID,2026,22
Tripura,PURE EV,2026,3263
Tripura,STRONG HYBRID EV,2026,20
UT of DNH and DD,CNG ONLY,2022,382
UT of DNH and DD,DIESEL,2022,5030
UT of DNH and DD,DIESEL/HYBRID,2022,7
UT of DNH and DD,ELECTRIC(BOV),2022,142
UT of DNH and DD,ETHANOL(E100),2022,0
UT of DNH and DD,NOT APPLICABLE,2022,20
UT of DNH and DD,PETROL,2022,11985
UT of DNH and DD,PETROL(E20),2022,0
UT of DNH and DD,PETROL(E20)/CNG,2022,0
UT of DNH and DD,PETROL(E20)/HYBRID,2022,0
UT of DNH and DD,PETROL/CNG,2022,920
UT of DNH and DD,PETROL/HYBRID,2022,355
UT of DNH and DD,PETROL/HYBRID/CNG,2022,0
UT of DNH and DD,PLUG-IN HYBRID EV,2022,0
UT of DNH and DD,PURE EV,2022,0
UT of DNH and DD,STRONG HYBRID EV,2022,0
UT of DNH and DD,CNG ONLY,2023,164
UT of DNH and DD,DIESEL,2023,7308
UT of DNH and DD,DIESEL/HYBRID,2023,34
UT of DNH and DD,ELECTRIC(BOV),2023,160
UT of DNH and DD,ETHANOL(E100),2023,0
UT of DNH and DD,NOT APPLICABLE,2023,68
UT of DNH and DD,PETROL,2023,12865
UT of DNH and DD,PETROL(E20),2023,119
UT of DNH and DD,PETROL(E20)/CNG,2023,0
UT of DNH and DD,PETROL(E20)/HYBRID,2023,0
UT of DNH and DD,PETROL/CNG,2023,1035
UT of DNH and DD,PETROL/HYBRID,2023,546
UT of DNH and DD,PETROL/HYBRID/CNG,2023,0
UT of DNH and DD,PLUG-IN HYBRID EV,2023,0
UT of DNH and DD,PURE EV,2023,0
UT of DNH and DD,STRONG HYBRID EV,2023,0
UT of DNH and DD,CNG ONLY,2024,229
UT of DNH and DD,DIESEL,2024,7200
UT of DNH and DD,DIESEL/HYBRID,2024,123
UT of DNH and DD,ELECTRIC(BOV),2024,263
UT of DNH and DD,ETHANOL(E100),2024,0
UT of DNH and DD,NOT APPLICABLE,2024,43
UT of DNH and DD,PETROL,2024,14096
UT of DNH and DD,PETROL(E20),2024,229
UT of DNH and DD,PETROL(E20)/CNG,2024,0
UT of DNH and DD,PETROL(E20)/HYBRID,2024,0
UT of DNH and DD,PETROL/CNG,2024,1307
UT of DNH and DD,PETROL/HYBRID,2024,500
UT of DNH and DD,PETROL/HYBRID/CNG,2024,1
UT of DNH and DD,PLUG-IN HYBRID EV,2024,0
UT of DNH and DD,PURE EV,2024,75
UT of DNH and DD,STRONG HYBRID EV,2024,153
UT of DNH and DD,CNG ONLY,2025,193
UT of DNH and DD,DIESEL,2025,6762
UT of DNH and DD,DIESEL/HYBRID,2025,258
UT of DNH and DD,ELECTRIC(BOV),2025,77
UT of DNH and DD,ETHANOL(E100),2025,3
UT of DNH and DD,NOT APPLICABLE,2025,61
UT of DNH and DD,PETROL,2025,12699
UT of DNH and DD,PETROL(E20),2025,4291
UT of DNH and DD,PETROL(E20)/CNG,2025,262
UT of DNH and DD,PETROL(E20)/HYBRID,2025,78
UT of DNH and DD,PETROL/CNG,2025,1396
UT of DNH and DD,PETROL/HYBRID,2025,538
UT of DNH and DD,PETROL/HYBRID/CNG,2025,0
UT of DNH and DD,PLUG-IN HYBRID EV,2025,0
UT of DNH and DD,PURE EV,2025,223
UT of DNH and DD,STRONG HYBRID EV,2025,321
UT of DNH and DD,CNG ONLY,2026,115
UT of DNH and DD,DIESEL,2026,2802
UT of DNH and DD,DIESEL/HYBRID,2026,150
UT of DNH and DD,ELECTRIC(BOV),2026,12
UT of DNH and DD,ETHANOL(E100),2026,0
UT of DNH and DD,NOT APPLICABLE,2026,31
UT of DNH and DD,PETROL,2026,2491
UT of DNH and DD,PETROL(E20),2026,5397
UT of DNH and DD,PETROL(E20)/CNG,2026,729
UT of DNH and DD,PETROL(E20)/HYBRID,2026,192
UT of DNH and DD,PETROL/CNG,2026,100
UT of DNH and DD,PETROL/HYBRID,2026,166
UT of DNH and DD,PETROL/HYBRID/CNG,2026,0
UT of DNH and DD,PLUG-IN HYBRID EV,2026,2
UT of DNH and DD,PURE EV,2026,151
UT of DNH and DD,STRONG HYBRID EV,2026,199
Uttar Pradesh,CNG ONLY,2022,47239
Uttar Pradesh,DIESEL,2022,267728
Uttar Pradesh,DIESEL/HYBRID,2022,41
Uttar Pradesh,ELECTRIC(BOV),2022,162909
Uttar Pradesh,ETHANOL(E100),2022,0
Uttar Pradesh,FUEL CELL HYDROGEN,2022,0
Uttar Pradesh,LNG,2022,0
Uttar Pradesh,LPG ONLY,2022,2549
Uttar Pradesh,NOT APPLICABLE,2022,172
Uttar Pradesh,PETROL,2022,2443982
Uttar Pradesh,PETROL(E20),2022,0
Uttar Pradesh,PETROL(E20)/CNG,2022,4
Uttar Pradesh,PETROL(E20)/HYBRID,2022,0
Uttar Pradesh,PETROL(E20)/HYBRID/CNG,2022,4
Uttar Pradesh,PETROL(E20)/LPG,2022,0
Uttar Pradesh,PETROL/CNG,2022,70211
Uttar Pradesh,PETROL/HYBRID,2022,17970
Uttar Pradesh,PETROL/HYBRID/CNG,2022,68
Uttar Pradesh,PETROL/LPG,2022,752
Uttar Pradesh,PLUG-IN HYBRID EV,2022,0
Uttar Pradesh,PURE EV,2022,0
Uttar Pradesh,STRONG HYBRID EV,2022,1
Uttar Pradesh,CNG ONLY,2023,57711
Uttar Pradesh,DIESEL,2023,289405
Uttar Pradesh,DIESEL/HYBRID,2023,99
Uttar Pradesh,ELECTRIC(BOV),2023,278343
Uttar Pradesh,ETHANOL(E100),2023,0
Uttar Pradesh,FUEL CELL HYDROGEN,2023,0
Uttar Pradesh,LNG,2023,0
Uttar Pradesh,LPG ONLY,2023,3065
Uttar Pradesh,NOT APPLICABLE,2023,168
Uttar Pradesh,PETROL,2023,2685233
Uttar Pradesh,PETROL(E20),2023,13545
Uttar Pradesh,PETROL(E20)/CNG,2023,1
Uttar Pradesh,PETROL(E20)/HYBRID,2023,0
Uttar Pradesh,PETROL(E20)/HYBRID/CNG,2023,0
Uttar Pradesh,PETROL(E20)/LPG,2023,0
Uttar Pradesh,PETROL/CNG,2023,86977
Uttar Pradesh,PETROL/HYBRID,2023,29178
Uttar Pradesh,PETROL/HYBRID/CNG,2023,81
Uttar Pradesh,PETROL/LPG,2023,606
Uttar Pradesh,PLUG-IN HYBRID EV,2023,0
Uttar Pradesh,PURE EV,2023,0
Uttar Pradesh,STRONG HYBRID EV,2023,4
Uttar Pradesh,CNG ONLY,2024,57291
Uttar Pradesh,DIESEL,2024,303879
Uttar Pradesh,DIESEL/HYBRID,2024,261
Uttar Pradesh,ELECTRIC(BOV),2024,302735
Uttar Pradesh,ETHANOL(E100),2024,6
Uttar Pradesh,FUEL CELL HYDROGEN,2024,0
Uttar Pradesh,LNG,2024,0
Uttar Pradesh,LPG ONLY,2024,1634
Uttar Pradesh,NOT APPLICABLE,2024,108
Uttar Pradesh,PETROL,2024,2848864
Uttar Pradesh,PETROL(E20),2024,25661
Uttar Pradesh,PETROL(E20)/CNG,2024,4
Uttar Pradesh,PETROL(E20)/HYBRID,2024,0
Uttar Pradesh,PETROL(E20)/HYBRID/CNG,2024,1
Uttar Pradesh,PETROL(E20)/LPG,2024,0
Uttar Pradesh,PETROL/CNG,2024,117767
Uttar Pradesh,PETROL/HYBRID,2024,23623
Uttar Pradesh,PETROL/HYBRID/CNG,2024,68
Uttar Pradesh,PETROL/LPG,2024,535
Uttar Pradesh,PLUG-IN HYBRID EV,2024,13
Uttar Pradesh,PURE EV,2024,66595
Uttar Pradesh,STRONG HYBRID EV,2024,9102
Uttar Pradesh,CNG ONLY,2025,52367
Uttar Pradesh,DIESEL,2025,308927
Uttar Pradesh,DIESEL/HYBRID,2025,515
Uttar Pradesh,ELECTRIC(BOV),2025,193788
Uttar Pradesh,ETHANOL(E100),2025,36
Uttar Pradesh,FUEL CELL HYDROGEN,2025,0
Uttar Pradesh,LNG,2025,35
Uttar Pradesh,LPG ONLY,2025,699
Uttar Pradesh,NOT APPLICABLE,2025,19
Uttar Pradesh,PETROL,2025,2350492
Uttar Pradesh,PETROL(E20),2025,794336
Uttar Pradesh,PETROL(E20)/CNG,2025,16096
Uttar Pradesh,PETROL(E20)/HYBRID,2025,2631
Uttar Pradesh,PETROL(E20)/HYBRID/CNG,2025,5
Uttar Pradesh,PETROL(E20)/LPG,2025,13
Uttar Pradesh,PETROL/CNG,2025,135593
Uttar Pradesh,PETROL/HYBRID,2025,15936
Uttar Pradesh,PETROL/HYBRID/CNG,2025,46
Uttar Pradesh,PETROL/LPG,2025,433
Uttar Pradesh,PLUG-IN HYBRID EV,2025,14
Uttar Pradesh,PURE EV,2025,211583
Uttar Pradesh,STRONG HYBRID EV,2025,17051
Uttar Pradesh,CNG ONLY,2026,24891
Uttar Pradesh,DIESEL,2026,177752
Uttar Pradesh,DIESEL/HYBRID,2026,451
Uttar Pradesh,ELECTRIC(BOV),2026,57815
Uttar Pradesh,ETHANOL(E100),2026,0
Uttar Pradesh,FUEL CELL HYDROGEN,2026,3
Uttar Pradesh,LNG,2026,0
Uttar Pradesh,LPG ONLY,2026,120
Uttar Pradesh,NOT APPLICABLE,2026,8
Uttar Pradesh,PETROL,2026,784246
Uttar Pradesh,PETROL(E20),2026,836967
Uttar Pradesh,PETROL(E20)/CNG,2026,80876
Uttar Pradesh,PETROL(E20)/HYBRID,2026,8829
Uttar Pradesh,PETROL(E20)/HYBRID/CNG,2026,15
Uttar Pradesh,PETROL(E20)/LPG,2026,45
Uttar Pradesh,PETROL/CNG,2026,11895
Uttar Pradesh,PETROL/HYBRID,2026,2497
Uttar Pradesh,PETROL/HYBRID/CNG,2026,5
Uttar Pradesh,PETROL/LPG,2026,29
Uttar Pradesh,PLUG-IN HYBRID EV,2026,0
Uttar Pradesh,PURE EV,2026,149743
Uttar Pradesh,STRONG HYBRID EV,2026,4985
Uttrakhand,CNG ONLY,2022,1336
Uttrakhand,DIESEL,2022,20133
Uttrakhand,DIESEL/HYBRID,2022,7
Uttrakhand,ELECTRIC(BOV),2022,15563
Uttrakhand,ETHANOL(E100),2022,0
Uttrakhand,LPG ONLY,2022,74
Uttrakhand,NOT APPLICABLE,2022,106
Uttrakhand,PETROL,2022,188846
Uttrakhand,PETROL(E20),2022,1
Uttrakhand,PETROL(E20)/CNG,2022,0
Uttrakhand,PETROL(E20)/HYBRID,2022,0
Uttrakhand,PETROL(E20)/HYBRID/CNG,2022,0
Uttrakhand,PETROL/CNG,2022,2658
Uttrakhand,PETROL/HYBRID,2022,2305
Uttrakhand,PETROL/HYBRID/CNG,2022,2
Uttrakhand,PURE EV,2022,0
Uttrakhand,STRONG HYBRID EV,2022,0
Uttrakhand,CNG ONLY,2023,2611
Uttrakhand,DIESEL,2023,22016
Uttrakhand,DIESEL/HYBRID,2023,12
Uttrakhand,ELECTRIC(BOV),2023,16799
Uttrakhand,ETHANOL(E100),2023,0
Uttrakhand,LPG ONLY,2023,56
Uttrakhand,NOT APPLICABLE,2023,124
Uttrakhand,PETROL,2023,205840
Uttrakhand,PETROL(E20),2023,1939
Uttrakhand,PETROL(E20)/CNG,2023,0
Uttrakhand,PETROL(E20)/HYBRID,2023,0
Uttrakhand,PETROL(E20)/HYBRID/CNG,2023,0
Uttrakhand,PETROL/CNG,2023,3172
Uttrakhand,PETROL/HYBRID,2023,4345
Uttrakhand,PETROL/HYBRID/CNG,2023,5
Uttrakhand,PURE EV,2023,0
Uttrakhand,STRONG HYBRID EV,2023,0
Uttrakhand,CNG ONLY,2024,1349
Uttrakhand,DIESEL,2024,23091
Uttrakhand,DIESEL/HYBRID,2024,41
Uttrakhand,ELECTRIC(BOV),2024,15374
Uttrakhand,ETHANOL(E100),2024,0
Uttrakhand,LPG ONLY,2024,5
Uttrakhand,NOT APPLICABLE,2024,130
Uttrakhand,PETROL,2024,224087
Uttrakhand,PETROL(E20),2024,4082
Uttrakhand,PETROL(E20)/CNG,2024,0
Uttrakhand,PETROL(E20)/HYBRID,2024,0
Uttrakhand,PETROL(E20)/HYBRID/CNG,2024,2
Uttrakhand,PETROL/CNG,2024,4121
Uttrakhand,PETROL/HYBRID,2024,4657
Uttrakhand,PETROL/HYBRID/CNG,2024,3
Uttrakhand,PURE EV,2024,4459
Uttrakhand,STRONG HYBRID EV,2024,392
Uttrakhand,CNG ONLY,2025,1532
Uttrakhand,DIESEL,2025,23955
Uttrakhand,DIESEL/HYBRID,2025,75
Uttrakhand,ELECTRIC(BOV),2025,7354
Uttrakhand,ETHANOL(E100),2025,13
Uttrakhand,LPG ONLY,2025,2
Uttrakhand,NOT APPLICABLE,2025,191
Uttrakhand,PETROL,2025,169892
Uttrakhand,PETROL(E20),2025,69568
Uttrakhand,PETROL(E20)/CNG,2025,424
Uttrakhand,PETROL(E20)/HYBRID,2025,625
Uttrakhand,PETROL(E20)/HYBRID/CNG,2025,0
Uttrakhand,PETROL/CNG,2025,4714
Uttrakhand,PETROL/HYBRID,2025,3825
Uttrakhand,PETROL/HYBRID/CNG,2025,2
Uttrakhand,PURE EV,2025,12891
Uttrakhand,STRONG HYBRID EV,2025,709
Uttrakhand,CNG ONLY,2026,438
Uttrakhand,DIESEL,2026,13828
Uttrakhand,DIESEL/HYBRID,2026,84
Uttrakhand,ELECTRIC(BOV),2026,2389
Uttrakhand,ETHANOL(E100),2026,0
Uttrakhand,LPG ONLY,2026,0
Uttrakhand,NOT APPLICABLE,2026,99
Uttrakhand,PETROL,2026,31294
Uttrakhand,PETROL(E20),2026,81017
Uttrakhand,PETROL(E20)/CNG,2026,2919
Uttrakhand,PETROL(E20)/HYBRID,2026,2523
Uttrakhand,PETROL(E20)/HYBRID/CNG,2026,1
Uttrakhand,PETROL/CNG,2026,487
Uttrakhand,PETROL/HYBRID,2026,364
Uttrakhand,PETROL/HYBRID/CNG,2026,0
Uttrakhand,PURE EV,2026,8868
Uttrakhand,STRONG HYBRID EV,2026,655
West Bengal,CNG ONLY,2022,276
West Bengal,DIESEL,2022,69321
West Bengal,DIESEL/HYBRID,2022,29
West Bengal,ELECTRIC(BOV),2022,11149
West Bengal,ETHANOL(E100),2022,0
West Bengal,LPG ONLY,2022,2027
West Bengal,NOT APPLICABLE,2022,298
West Bengal,PETROL,2022,879187
West Bengal,PETROL(E20),2022,1
West Bengal,PETROL(E20)/CNG,2022,1
West Bengal,PETROL(E20)/HYBRID,2022,0
West Bengal,PETROL(E20)/HYBRID/CNG,2022,1
West Bengal,PETROL(E20)/LPG,2022,1
West Bengal,PETROL/CNG,2022,2058
West Bengal,PETROL/HYBRID,2022,6332
West Bengal,PETROL/HYBRID/CNG,2022,5
West Bengal,PETROL/LPG,2022,1417
West Bengal,PLUG-IN HYBRID EV,2022,0
West Bengal,PURE EV,2022,0
West Bengal,STRONG HYBRID EV,2022,0
West Bengal,CNG ONLY,2023,602
West Bengal,DIESEL,2023,63878
West Bengal,DIESEL/HYBRID,2023,62
West Bengal,ELECTRIC(BOV),2023,21428
West Bengal,ETHANOL(E100),2023,0
West Bengal,LPG ONLY,2023,3435
West Bengal,NOT APPLICABLE,2023,155
West Bengal,PETROL,2023,860318
West Bengal,PETROL(E20),2023,38499
West Bengal,PETROL(E20)/CNG,2023,1
West Bengal,PETROL(E20)/HYBRID,2023,0
West Bengal,PETROL(E20)/HYBRID/CNG,2023,0
West Bengal,PETROL(E20)/LPG,2023,1
West Bengal,PETROL/CNG,2023,4309
West Bengal,PETROL/HYBRID,2023,8452
West Bengal,PETROL/HYBRID/CNG,2023,4
West Bengal,PETROL/LPG,2023,1114
West Bengal,PLUG-IN HYBRID EV,2023,0
West Bengal,PURE EV,2023,0
West Bengal,STRONG HYBRID EV,2023,0
West Bengal,CNG ONLY,2024,1664
West Bengal,DIESEL,2024,68771
West Bengal,DIESEL/HYBRID,2024,126
West Bengal,ELECTRIC(BOV),2024,34929
West Bengal,ETHANOL(E100),2024,11
West Bengal,LPG ONLY,2024,6283
West Bengal,NOT APPLICABLE,2024,117
West Bengal,PETROL,2024,964557
West Bengal,PETROL(E20),2024,80727
West Bengal,PETROL(E20)/CNG,2024,4
West Bengal,PETROL(E20)/HYBRID,2024,0
West Bengal,PETROL(E20)/HYBRID/CNG,2024,0
West Bengal,PETROL(E20)/LPG,2024,2
West Bengal,PETROL/CNG,2024,5743
West Bengal,PETROL/HYBRID,2024,8652
West Bengal,PETROL/HYBRID/CNG,2024,6
West Bengal,PETROL/LPG,2024,1702
West Bengal,PLUG-IN HYBRID EV,2024,1
West Bengal,PURE EV,2024,10704
West Bengal,STRONG HYBRID EV,2024,937
West Bengal,CNG ONLY,2025,2733
West Bengal,DIESEL,2025,75333
West Bengal,DIESEL/HYBRID,2025,220
West Bengal,ELECTRIC(BOV),2025,54349
West Bengal,ETHANOL(E100),2025,200
West Bengal,LPG ONLY,2025,9079
West Bengal,NOT APPLICABLE,2025,182
West Bengal,PETROL,2025,694007
West Bengal,PETROL(E20),2025,381385
West Bengal,PETROL(E20)/CNG,2025,1817
West Bengal,PETROL(E20)/HYBRID,2025,1204
West Bengal,PETROL(E20)/HYBRID/CNG,2025,0
West Bengal,PETROL(E20)/LPG,2025,97
West Bengal,PETROL/CNG,2025,8550
West Bengal,PETROL/HYBRID,2025,6729
West Bengal,PETROL/HYBRID/CNG,2025,9
West Bengal,PETROL/LPG,2025,2148
West Bengal,PLUG-IN HYBRID EV,2025,3
West Bengal,PURE EV,2025,46612
West Bengal,STRONG HYBRID EV,2025,1725
West Bengal,CNG ONLY,2026,1442
West Bengal,DIESEL,2026,39594
West Bengal,DIESEL/HYBRID,2026,120
West Bengal,ELECTRIC(BOV),2026,38775
West Bengal,ETHANOL(E100),2026,1
West Bengal,LPG ONLY,2026,1929
West Bengal,NOT APPLICABLE,2026,197
West Bengal,PETROL,2026,133476
West Bengal,PETROL(E20),2026,413125
West Bengal,PETROL(E20)/CNG,2026,7183
West Bengal,PETROL(E20)/HYBRID,2026,3708
West Bengal,PETROL(E20)/HYBRID/CNG,2026,1
West Bengal,PETROL(E20)/LPG,2026,144
West Bengal,PETROL/CNG,2026,541
West Bengal,PETROL/HYBRID,2026,679
West Bengal,PETROL/HYBRID/CNG,2026,1
West Bengal,PETROL/LPG,2026,188
West Bengal,PLUG-IN HYBRID EV,2026,1
West Bengal,PURE EV,2026,40264
West Bengal,STRONG HYBRID EV,2026,1045
